bid_time,bid_price,bidder_email,seller_email,book_ISBN,listing_start_time
1446486817,129.39,Eric.Threet@duke.edu,Jodee.Pichette@duke.edu,131432613,1446430304
1446371295,101.9,Gearldine.Blumer@duke.edu,Tu.Pastor@duke.edu,131432753,1446288162
1446470442,118.38,Josiah.Cantero@duke.edu,Amada.Persaud@duke.edu,131433512,1446336313
1446587527,145.36,Candelaria.Buchler@duke.edu,Emil.Jeffries@duke.edu,131433725,1446514737
1446343470,44.09,Cheree.Noles@duke.edu,Marylyn.Petrovich@duke.edu,131435825,1446328532
1446487176,84.41,Tish.Tickle@duke.edu,Valentine.Mckern@duke.edu,131437453,1446361815
1446542134,89.16,Emilio.Tsan@duke.edu,Martina.Moodie@duke.edu,131439944,1446376555
1446383753,75.3,Twila.Wahlen@duke.edu,Jerry.Latz@duke.edu,131440977,1446306023
1446500148,102.72,Filomena.Russum@duke.edu,Landon.Getman@duke.edu,131442007,1446409800
1446503226,29.01,Garth.Earhart@duke.edu,Lezlie.Larocque@duke.edu,131442341,1446364823
1446433596,44.98,Nettie.Krogh@duke.edu,Vennie.Rutland@duke.edu,131443291,1446343085
1446390592,137.8,Dian.Butters@duke.edu,Winston.Abbott@duke.edu,131444476,1446289993
1446382390,48.32,Tracie.Zirkle@duke.edu,Dannielle.Eacret@duke.edu,131445650,1446339555
1446431558,136.02,Dakota.Bossi@duke.edu,Barbra.Stiles@duke.edu,131445715,1446360266
1446415841,84.95,Ona.Tarantino@duke.edu,Cira.Harpe@duke.edu,131446797,1446395328
1446523726,128.62,Leesa.Rommel@duke.edu,Sheree.La@duke.edu,131447165,1446486357
1446560592,144.23,Leona.Kimpel@duke.edu,Elton.Polo@duke.edu,131449680,1446493080
1446558549,31.44,Jackie.Eger@duke.edu,Harriette.Swafford@duke.edu,131450654,1446515550
1446435675,79.81,Laurence.Pottinger@duke.edu,Jermaine.Penhollow@duke.edu,131450913,1446384005
1446562618,137.11,Evelina.Koogler@duke.edu,Florida.Pintor@duke.edu,131453068,1446406348
1446503267,47.07,Desmond.Rupp@duke.edu,Cara.Baham@duke.edu,131453343,1446493396
1446388198,134.97,Aide.Plummer@duke.edu,Nettie.Arata@duke.edu,013145353X,1446332678
1446349671,118.47,Brande.Duffey@duke.edu,Serita.Robnett@duke.edu,131454242,1446179319
1446497133,55.43,Katrice.Jang@duke.edu,Guillermina.Guthridge@duke.edu,131454439,1446408025
1446407023,26.67,Robt.Hodes@duke.edu,Cleveland.Holiday@duke.edu,131454617,1446385836
1446486900,100.89,Melinda.Hearon@duke.edu,Walker.Ekberg@duke.edu,131454870,1446437243
1446447989,54.58,Emely.Theroux@duke.edu,Shonda.Bohannon@duke.edu,131457330,1446407330
1446478715,151.58,Lulu.Rubi@duke.edu,Azalee.Coaxum@duke.edu,131457578,1446368478
1446580373,119.43,Anjelica.Markert@duke.edu,Dalton.Ruoff@duke.edu,131463241,1446577711
1446380417,77.03,Jovita.Bowersox@duke.edu,Palmira.Kircher@duke.edu,131464132,1446331773
1446446913,99.85,Kip.Shawgo@duke.edu,Jack.Valencia@duke.edu,131465600,1446417008
1446472587,39.95,Yuki.Brassard@duke.edu,Jodie.Pedroza@duke.edu,131465929,1446365438
1446390668,68.8,Bethany.Montrose@duke.edu,Mae.Kerby@duke.edu,131469185,1446350450
1446527887,85.21,Lynne.Starr@duke.edu,Ilse.Jacinto@duke.edu,131469193,1446366363
1446405008,39.68,Everette.Fishel@duke.edu,Marisela.Oxford@duke.edu,131469568,1446284166
1446423441,77.77,Jalisa.Cripps@duke.edu,Hyo.Goldblatt@duke.edu,131469843,1446348550
1446398693,28.53,Claretta.Sherman@duke.edu,Meg.Deines@duke.edu,131470469,1446278716
1446556566,87.68,Aubrey.Wiseley@duke.edu,Issac.Simek@duke.edu,131470892,1446543541
1446454167,73.7,Colby.Oshiro@duke.edu,Santana.Petterson@duke.edu,131471988,1446370738
1446454171,69.97,Alyce.Tunney@duke.edu,Natalia.Bartlett@duke.edu,131475916,1446313234
1446339484,83.78,Domingo.Chesnutt@duke.edu,Ericka.Chatmon@duke.edu,131477323,1446188514
1446591389,138.9,Terri.Canaday@duke.edu,Shanna.Haley@duke.edu,131478451,1446581483
1446591390,96.84,Julie.Korth@duke.edu,Miguelina.Recker@duke.edu,131479547,1446461935
1446402975,128.7,Inger.Calnan@duke.edu,Marina.Amore@duke.edu,131479725,1446324293
1446556577,62.49,Dolly.Brainard@duke.edu,Sharri.Berryhill@duke.edu,131481908,1446448880
1446394786,32.96,Adelle.Lessman@duke.edu,Angella.Navarrete@duke.edu,131483161,1446232443
1446576909,30.4,Sharon.Schuch@duke.edu,Douglas.Mann@duke.edu,131483986,1446513567
1446417319,36.04,Roselle.Coard@duke.edu,Catharine.Moreno@duke.edu,131485199,1446359081
1446460334,75.43,Rodger.Goodloe@duke.edu,Rodolfo.Dove@duke.edu,131485210,1446389281
1446515631,118.05,Kirsten.Kaestner@duke.edu,Ellan.Dorado@duke.edu,131486497,1446472455
1446474672,65.42,Classie.Surratt@duke.edu,Tyisha.Schulenberg@duke.edu,131487361,1446401660
1446566834,138.73,Madonna.Olea@duke.edu,Deana.Radigan@duke.edu,131489658,1446520529
1446554547,96.48,Magen.Petrus@duke.edu,Dominick.Laplante@duke.edu,131491784,1446521302
1446433269,119.53,Jeffry.Dickinson@duke.edu,Lorette.Bleich@duke.edu,131494597,1446283306
1446450113,25.78,Anya.Bartol@duke.edu,Felicia.Devos@duke.edu,131494708,1446345679
1446491080,98.71,Shae.Tenorio@duke.edu,Winifred.Zuckerman@duke.edu,131494848,1446329800
1446396875,44.77,Cherie.Doggett@duke.edu,Hue.Dahms@duke.edu,131495380,1446227125
1446425552,106.17,Shakia.Breese@duke.edu,Juan.Milici@duke.edu,131495798,1446340721
1446410445,115.9,Sherlene.Lanphere@duke.edu,Libbie.Waldron@duke.edu,013149726X,1446376906
1446436686,31.84,Angelic.Direnzo@duke.edu,Michele.Maharaj@duke.edu,131497456,1446292475
1446427606,140.11,Charleen.Shiley@duke.edu,Neomi.Torgrimson@duke.edu,131497499,1446384255
1446411225,62.08,Kiera.Molinari@duke.edu,Walker.Manalo@duke.edu,131497510,1446340271
1446368223,92.98,Audria.Wurster@duke.edu,Kathryn.Hamernik@duke.edu,131497553,1446303102
1446411232,36.31,Brent.Bowman@duke.edu,Magnolia.Cheney@duke.edu,131499084,1446279060
1446595557,109.98,Adeline.Satcher@duke.edu,Roxane.Pleasant@duke.edu,131499300,1446509936
1446495207,22.99,Nan.Persinger@duke.edu,Marcell.Romeo@duke.edu,131499459,1446467376
1446472681,26.81,Roscoe.Flansburg@duke.edu,Lessie.Hagaman@duke.edu,131534351,1446379988
1446552556,82.54,April.Capers@duke.edu,Stephanie.Pizano@duke.edu,131538411,1446490874
1446459901,37.85,Lissette.Keithley@duke.edu,Macy.Clow@duke.edu,131542745,1446372838
1446544552,66.45,Digna.Noone@duke.edu,Dulce.Stlawrence@duke.edu,131547143,1446377588
1446419442,80.52,Pearline.Bosak@duke.edu,Ashleigh.Deering@duke.edu,131548654,1446246893
1446493171,113.74,Kala.Shumpert@duke.edu,Antoine.Kimbro@duke.edu,013155445X,1446330008
1446595572,130,Londa.Gadison@duke.edu,Diedre.Lefever@duke.edu,131602586,1446553347
1446513654,138.83,Dallas.Boelter@duke.edu,Rosanna.Dagostino@duke.edu,131672673,1446423817
1446411255,49.06,Barbra.Podesta@duke.edu,Alona.Ardito@duke.edu,131676865,1446278551
1446487034,84.93,Dawna.Bost@duke.edu,Karey.Sewell@duke.edu,131678310,1446388167
1446536362,113.84,Yoshiko.Ulery@duke.edu,Georgette.James@duke.edu,131679813,1446403582
1446403070,125.52,Kristel.Counce@duke.edu,Waneta.Beall@duke.edu,131697390,1446399123
1446427700,62.98,Avril.Whetzel@duke.edu,Phylis.Shanahan@duke.edu,013169944X,1446389607
1446454283,83.12,Jenna.Moulden@duke.edu,Camille.Bodin@duke.edu,131699571,1446344917
1446366870,63.99,Monroe.Hyde@duke.edu,Ettie.Sommer@duke.edu,131708694,1446267342
1446433810,122.24,Dara.Pressler@duke.edu,Liberty.Wasser@duke.edu,131730428,1446265526
1446571029,81.88,Jerlene.Wachter@duke.edu,Nikki.Jumper@duke.edu,131733494,1446549986
1446341659,51.75,Milda.Brant@duke.edu,Christinia.Nordstrom@duke.edu,131786865,1446289962
1446528030,29.75,Geri.Kluth@duke.edu,Kenia.Traynor@duke.edu,131816292,1446519418
1446551045,59.59,Jennifer.Perrotti@duke.edu,Sanora.Bulter@duke.edu,131837362,1446497586
1446439968,90.5,Lean.Lazarus@duke.edu,Nelida.Guarino@duke.edu,013184069X,1446338080
1446436362,122.28,Dorthea.Vantrease@duke.edu,Sari.Trafton@duke.edu,131851225,1446312623
1446435877,63.19,Tawanda.Loza@duke.edu,Kristyn.Huffine@duke.edu,131854615,1446265519
1446405160,70.16,Marilou.Pahl@duke.edu,Gianna.Furlow@duke.edu,131854712,1446343000
1446433834,124.19,Kaci.Baylis@duke.edu,Jasmin.Adkisson@duke.edu,131856057,1446359505
1446497799,127.45,Harry.Stegall@duke.edu,Amada.Edenfield@duke.edu,131856405,1446369568
1446435884,25.47,Margit.Ton@duke.edu,Dylan.Classen@duke.edu,131856626,1446335589
1446505517,63.46,Jaqueline.Hickson@duke.edu,Julietta.Shaughnessy@duke.edu,131857029,1446410577
1446419502,127.78,Yon.Kenan@duke.edu,Giselle.Amorim@duke.edu,013185755X,1446362528
1446407215,24.3,Britni.Larochelle@duke.edu,Sage.Lorenzana@duke.edu,131857576,1446256076
1446505524,84.6,Clarine.Summerfield@duke.edu,Ailene.Grice@duke.edu,131857851,1446442165
1446372409,92.59,Lakisha.Torres@duke.edu,Nathanael.Richarson@duke.edu,131860151,1446314162
1446497341,74.9,Maryrose.Mollica@duke.edu,Laticia.Wilker@duke.edu,131860267,1446386746
1446476862,80.59,Adrienne.Paniagua@duke.edu,Roseanne.Rocca@duke.edu,131862391,1446424666
1446403136,36.77,Rochell.Maxey@duke.edu,Lakesha.Axel@duke.edu,131866222,1446251128
1446378561,34.12,Ossie.Beckley@duke.edu,Gerry.Pappan@duke.edu,131867121,1446318650
1446370370,51.84,Desiree.Christman@duke.edu,Howard.Forshee@duke.edu,131867938,1446267300
1446544451,58.66,Sona.Tomlin@duke.edu,Irving.Canales@duke.edu,131868772,1446483605
1446487109,98.43,Alessandra.Carbone@duke.edu,Chae.Deshong@duke.edu,131869426,1446328648
1446399046,38.92,Doris.Swindell@duke.edu,Sophia.Corprew@duke.edu,131870165,1446366096
1446476872,119.55,Lucille.Taggert@duke.edu,Iesha.Book@duke.edu,131870769,1446453644
1446466643,134.39,Laurene.Arvizu@duke.edu,Glayds.Steger@duke.edu,131873644,1446367853
1446347861,152.65,Freeman.Mccaleb@duke.edu,Delorse.Kroh@duke.edu,131873741,1446266033
1446454457,122.41,Mabel.Pitman@duke.edu,Fae.Gladwin@duke.edu,131878824,1446421996
1446593381,124.49,Dayna.Kull@duke.edu,Renata.Hermes@duke.edu,131888099,1446528691
1446392929,107.54,Hubert.Stacey@duke.edu,Robena.Hiett@duke.edu,131891022,1446386344
1446462565,153.21,Deane.Estabrook@duke.edu,Sharita.Straughan@duke.edu,131892622,1446298768
1446521959,149.53,Hiram.Ramthun@duke.edu,Jodee.Mangino@duke.edu,013191345X,1446518471
1446589300,49.24,Anastasia.Linnell@duke.edu,Hortensia.Prichett@duke.edu,131918222,1446456084
1446454382,27.8,Clarinda.Reagle@duke.edu,Tressa.Ursery@duke.edu,131918338,1446400722
1446419569,111.68,Gregory.Click@duke.edu,Tianna.Kinnaird@duke.edu,131919636,1446284801
1446504638,55.46,Isaias.Edge@duke.edu,Maximina.Pauli@duke.edu,131922440,1446474943
1446339705,25.24,Denna.Moctezuma@duke.edu,Dollie.Wetmore@duke.edu,131925385,1446312258
1446481018,21.82,Lesia.Liddell@duke.edu,Valentina.Mcdermott@duke.edu,131930079,1446478466
1446380671,137.59,Rhona.Hansen@duke.edu,Anissa.Durrell@duke.edu,131930818,1446245168
1446401153,74.14,Camie.Packard@duke.edu,Youlanda.Vachon@duke.edu,131931989,1446356432
1446421637,136.41,Dane.Konrad@duke.edu,Eddy.Pizano@duke.edu,131931997,1446351039
1446448263,129.53,Elden.Shuster@duke.edu,Shameka.Breedlove@duke.edu,131933159,1446308905
1446397064,115.37,Genevieve.Fulton@duke.edu,Shay.Soldner@duke.edu,131950851,1446311691
1446489225,109.41,Gerardo.Finamore@duke.edu,Frederick.Irick@duke.edu,131963163,1446446603
1446380432,106.28,Charlena.Regina@duke.edu,Libbie.Budd@duke.edu,132184745,1446265496
1446565741,22.22,Rosina.Morriss@duke.edu,Lorena.Hoy@duke.edu,132186942,1446404197
1446349968,61.47,Olin.Gauna@duke.edu,Lashon.Schoepp@duke.edu,132187469,1446300126
1446341779,136.39,Malka.Elie@duke.edu,Joleen.Reinbold@duke.edu,132192268,1446197898
1446554781,104.36,Hong.Mellor@duke.edu,Malcom.Santerre@duke.edu,132203847,1446465896
1446499720,78.29,Bev.Zeman@duke.edu,Effie.Berryhill@duke.edu,132277816,1446412502
1446548643,109.66,Olympia.Enciso@duke.edu,Jovan.Shawn@duke.edu,132431564,1446434894
1446504221,54.1,Yesenia.Mathieson@duke.edu,Katherina.Dock@duke.edu,133214311,1446391996
1446345893,120.53,Consuelo.Hannahs@duke.edu,Louis.Luttrell@duke.edu,135265266,1446203638
1446542502,106.32,Anderson.Croney@duke.edu,Ophelia.Fackler@duke.edu,135763800,1446476932
1446496113,57.14,Brande.Saltz@duke.edu,Krystin.Tuller@duke.edu,013651068X,1446337551
1446552744,96.87,Reanna.Morman@duke.edu,Jalisa.Guerrero@duke.edu,013726142X,1446432282
1446450716,136.88,Salvador.Luther@duke.edu,Diann.Peer@duke.edu,137549202,1446413273
1446569130,45.91,Minna.Boaz@duke.edu,Tamiko.Eggert@duke.edu,137903952,1446562169
1446411438,43.8,Breana.Runkle@duke.edu,Kanesha.Duell@duke.edu,013805326X,1446265040
1446455155,61.29,Shanell.Kaster@duke.edu,Kum.Berke@duke.edu,138147574,1446289829
1446552757,148.17,Billy.Dray@duke.edu,Ethyl.Dirks@duke.edu,139078746,1446518374
1446374260,53.61,Tesha.Torrain@duke.edu,Olevia.Hiney@duke.edu,195073401,1446280613
1446580767,116.33,Kathryne.Littlefield@duke.edu,Mireya.Angel@duke.edu,195108094,1446561107
1446493372,94.02,Zofia.Threatt@duke.edu,Ramona.Maffei@duke.edu,195110099,1446386677
1446487229,94.06,Marceline.Pitter@duke.edu,Contessa.Colangelo@duke.edu,195116445,1446374647
1446347966,140.87,Morgan.Parenti@duke.edu,Hilde.Zamarripa@duke.edu,195136055,1446292182
1446489283,57.58,Ramiro.Hilger@duke.edu,Luvenia.Digman@duke.edu,195142519,1446350507
1446399181,32.53,Ria.Dejulio@duke.edu,Deb.Leatherwood@duke.edu,195158334,1446290212
1446454477,60.58,Antonia.Rentz@duke.edu,Winona.Owusu@duke.edu,201128195,1446312948
1446503634,108.33,Dorie.Hollingsworth@duke.edu,Janiece.Viera@duke.edu,201146592,1446451623
1446560980,79.74,Patti.Prigge@duke.edu,Hermine.Mcgilvery@duke.edu,201180758,1446460786
1446444245,114.53,Latashia.Matte@duke.edu,Milton.Shears@duke.edu,201543931,1446423909
1446593751,71.36,Claretha.Haith@duke.edu,Rikki.Lawerence@duke.edu,201763907,1446521591
1446567129,38.7,Ngoc.Levert@duke.edu,Shanelle.Dunson@duke.edu,201770253,1446415843
1446431966,143.57,Lola.Soria@duke.edu,Ricky.Bartos@duke.edu,201771314,1446300583
1446479072,32.32,Vanesa.Metzgar@duke.edu,Minda.Banister@duke.edu,205376061,1446458183
1446378723,74.78,Georgeann.Glowacki@duke.edu,Oliver.Gebo@duke.edu,205426514,1446241948
1446587622,121.92,Chin.Maxon@duke.edu,Garfield.Crossett@duke.edu,205439675,1446533153
1446528237,128.71,Tyler.Pedrick@duke.edu,Filomena.Younger@duke.edu,020544444X,1446507529
1446536431,131.31,Darwin.Lucchesi@duke.edu,Ivette.Gorden@duke.edu,205449131,1446462587
1446450416,69.69,Ken.Knipp@duke.edu,Claretta.Orona@duke.edu,205449441,1446444575
1446554871,99.68,Alejandra.Rodman@duke.edu,Michaele.Mineo@duke.edu,205457959,1446466379
1446366456,104.14,Karma.Lettieri@duke.edu,Jeneva.Vanderpool@duke.edu,205459382,1446334515
1446567161,145.68,Tomoko.Lewter@duke.edu,Gertrude.Michie@duke.edu,205473059,1446426837
1446339834,61.86,Dorian.Morel@duke.edu,Antonetta.Mccain@duke.edu,205477534,1446242300
1446579451,105.07,Janice.Glasco@duke.edu,Angelica.Coney@duke.edu,205478093,1446479277
1446450430,96.16,Virgina.Whittenberg@duke.edu,Tam.Lawler@duke.edu,205483925,1446366074
1446454533,96.65,Julee.Sykora@duke.edu,Cristen.Faulcon@duke.edu,256136874,1446429188
1446376712,71.25,Dawna.Larue@duke.edu,Chloe.Jeanpierre@duke.edu,256247951,1446265863
1446540560,30.7,Lita.Broadway@duke.edu,Ebonie.Tuohy@duke.edu,262032937,1446417372
1446362385,124.57,Estrella.Topham@duke.edu,Lawrence.Scarborough@duke.edu,312406843,1446208413
1446498019,125.45,Gillian.Stalcup@duke.edu,Naomi.Dyke@duke.edu,312406851,1446443129
1446526234,79.22,Oralia.Marshburn@duke.edu,Allyson.Sgro@duke.edu,312407246,1446411456
1446565147,91.11,Maris.Ingham@duke.edu,Meredith.Vanguilder@duke.edu,312412622,1446443696
1446495517,117.34,Crissy.Alban@duke.edu,Shelby.Domino@duke.edu,312419333,1446386446
1446397214,66.23,Tana.Fill@duke.edu,Reatha.Byrom@duke.edu,312434456,1446368740
1446347522,25.36,Felisha.Flanery@duke.edu,Tomi.Neeld@duke.edu,321149017,1446292135
1446483236,143.24,Brittany.Zenz@duke.edu,Virginia.Lizaola@duke.edu,321159349,1446416254
1446490332,105.43,Wilma.Falkowski@duke.edu,Cortez.Barfoot@duke.edu,321162080,1446443224
1446407470,115.24,Loan.Krob@duke.edu,Jacelyn.Gautier@duke.edu,321166396,1446339646
1446374706,24.42,Gordon.Gokey@duke.edu,Bill.Dortch@duke.edu,321185587,1446352500
1446581555,42.83,Bernard.Bown@duke.edu,Homer.Gano@duke.edu,032119800X,1446430563
1446532405,123.7,Long.Youmans@duke.edu,Stephanie.Lauro@duke.edu,321227352,1446480255
1446552892,95.41,Shin.Winkel@duke.edu,Denyse.Rochell@duke.edu,321227573,1446446790
1446509886,115.57,Marshall.Yoakum@duke.edu,Margie.Gandy@duke.edu,321228170,1446387581
1446436064,59.48,Ellie.Swedberg@duke.edu,Mimi.Maynard@duke.edu,321236858,1446414793
1446577475,100.33,Cindi.Klahn@duke.edu,Benedict.Luong@duke.edu,321236874,1446548818
1446589764,80.04,Carlotta.Meggs@duke.edu,Lee.Branstetter@duke.edu,321267613,1446468445
1446499212,31.78,Lisbeth.Burditt@duke.edu,Lakendra.Featherston@duke.edu,321270762,1446435844
1446350154,138.07,Trista.Rumph@duke.edu,Bernardina.Wasko@duke.edu,321278801,1446329171
1446534481,140.73,Jannette.Twilley@duke.edu,Suk.Mcclaine@duke.edu,321278844,1446435348
1446372579,112.97,Earle.Polanco@duke.edu,Joaquin.Rother@duke.edu,321280296,1446302988
1446593878,115.81,Julio.Searls@duke.edu,Mayra.Mullenax@duke.edu,032128030X,1446564445
1446348129,107.32,Lura.Patnaude@duke.edu,Elaine.Valenza@duke.edu,321287134,1446269487
1446567142,116.68,Nolan.Putt@duke.edu,Carlyn.Lesko@duke.edu,321293835,1446478468
1446481255,151.89,Reta.Lanham@duke.edu,Janeth.Rufener@duke.edu,321295358,1446463599
1446573417,46.88,Nakia.Fleckenstein@duke.edu,Carma.Mccarroll@duke.edu,321305035,1446437216
1446501740,69.99,Linda.Yoder@duke.edu,Blake.Fenner@duke.edu,321305043,1446450912
1446511981,92.92,Angela.Wireman@duke.edu,Edmund.Mounce@duke.edu,321322134,1446500256
1446444401,61.36,Jennifer.Andino@duke.edu,Valeria.Ledoux@duke.edu,321330234,1446441735
1446442355,48.81,Mary.Jane@duke.edu,Felicidad.Riedel@duke.edu,321330250,1446369956
1446346109,46.25,Page.Severns@duke.edu,Bette.Deherrera@duke.edu,321357965,1446329624
1446573445,144.05,Kathy.Shreiner@duke.edu,Arlette.Jacoby@duke.edu,321369572,1446466097
1446506479,58.19,Guillermina.Grieve@duke.edu,Ines.Cormier@duke.edu,321389514,1446427399
1446485384,34.25,Wilber.Sharpe@duke.edu,Margart.Haydon@duke.edu,321409493,1446429814
1446337929,86.86,Christina.Reisinger@duke.edu,Louisa.Emrick@duke.edu,323018874,1446269870
1446495127,137.2,Carlee.Craney@duke.edu,Markita.Falgoust@duke.edu,323024491,1446392736
1446557069,80.25,Kim.Nymeyer@duke.edu,Meagan.Hathaway@duke.edu,323025862,1446475570
1446415758,88.35,Daren.Whiteford@duke.edu,Adela.Schartz@duke.edu,323025935,1446333528
1446595984,83.66,Cindy.Hayes@duke.edu,Eliana.Cordeiro@duke.edu,324007515,1446528223
1446534552,147.22,Tamisha.Berryman@duke.edu,Carlie.Bland@duke.edu,324066856,1446471154
1446509980,111.14,Rosemary.Gest@duke.edu,Cinthia.Lindahl@duke.edu,324171889,1446481790
1446413726,143.39,Jo.Dick@duke.edu,Kasi.Sulton@duke.edu,324174616,1446328009
1446530464,44.55,Cammie.Foor@duke.edu,Annika.Mayberry@duke.edu,324188005,1446473957
1446391366,121.56,Marsha.Decker@duke.edu,Julieta.Wesson@duke.edu,324200145,1446357454
1446507162,125.94,Genaro.Matley@duke.edu,Helaine.Cleaves@duke.edu,324201605,1446408525
1446394097,97.24,Jay.Fleeman@duke.edu,David.Pippins@duke.edu,324202237,1446362010
1446589866,106.03,Lana.Creamer@duke.edu,Rubin.Miltenberger@duke.edu,032420485X,1446462974
1446344112,90.85,Grace.Carpenter@duke.edu,Violeta.Cerulli@duke.edu,324204884,1446323564
1446479281,131.83,Jeremiah.Soderman@duke.edu,Lupe.Flansburg@duke.edu,324205643,1446311638
