176,1446410737,24.38,"Ardelia.Wendorf@duke.edu",176
177,1446441458,61.64,"Giovanni.Bucholz@duke.edu",177
178,1446371070,29.7,"Virgina.Mister@duke.edu",178
179,1446363643,70.43,"Lesia.Cayetano@duke.edu",179
180,1446425085,100.31,"Elyse.Davi@duke.edu",180
181,1446595070,110.44,"Kiera.Even@duke.edu",181
182,1446586879,104.57,"Hee.Fetterolf@duke.edu",182
183,1446363648,98.05,"Setsuko.Steele@duke.edu",183
184,1446511105,49.91,"Pauline.Stoney@duke.edu",184
185,1446420996,81.19,"Bernadine.Reasoner@duke.edu",185
186,1446375941,134.4,"Raina.Rizzo@duke.edu",186
187,1446447624,115.64,"Joey.Trafton@duke.edu",187
188,1446468108,48.08,"Alex.Copenhaver@duke.edu",188
189,1446406669,148.4,"Leta.Buzard@duke.edu",189
190,1446521359,117.44,"Rebbecca.Teitelbaum@duke.edu",190
191,1446541844,124.28,"Melany.Vasko@duke.edu",191
192,1446580761,131.56,"Esperanza.Conklin@duke.edu",192
193,1446457884,43.11,"Josette.Elsea@duke.edu",193
194,1446408735,24.64,"Rex.Harstad@duke.edu",194
195,1446580771,124.41,"Carolynn.Lisby@duke.edu",195
196,1446478372,31.9,"Lupita.Soliz@duke.edu",196
197,1446550055,100.01,"Fleta.Friend@duke.edu",197
198,1446466089,122.35,"Tawanna.Lopez@duke.edu",198
199,1446498055,120.27,"Chelsea.Mandell@duke.edu",199
200,1446545974,136.48,"Glendora.Arnett@duke.edu",200
201,1446494775,23.09,"Deeann.Moorhouse@duke.edu",201
202,1446541880,40.09,"Trang.Weymouth@duke.edu",202
203,1446439481,82.62,"Cyndy.Parchman@duke.edu",203
204,1446435386,96.71,"Karole.Fontaine@duke.edu",204
205,1446339135,43.32,"Veta.Shumake@duke.edu",205
206,1446574659,56.17,"Delmer.Oliphant@duke.edu",206
207,1446562372,90.32,"Brianna.Dingus@duke.edu",207
208,1446486598,142.79,"Larisa.Haider@duke.edu",208
